domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
c3rs.arc.nasa.gov,c3rs.arc.nasa.gov/modal_templates/mechanical-accept.html,(not set),1379,1034,797,1.3336557059961316,225.62238541354606,0.02321083172147002
environmental.larc.nasa.gov,environmental.larc.nasa.gov/larc-earth-day-and-arbor-day-activities/,"Your Headquarters for 2016 LaRC Earth Day and Arbor Day Activities! | Environmental & Energy Program",1379,24,23,57.458333333333336,327.45636020399974,0.20833333333333334
www.nasa.gov,www.nasa.gov/universe/more-than-meets-the-eye-delta-orionis-in-orions-belt/,More Than Meets the Eye: Delta Orionis in Orion's Belt - NASA,1379,1352,1156,1.0199704142011834,90.738369063408953,0.43343195266272189
apod.nasa.gov,apod.nasa.gov/apod/ap230613.html,APOD: 2023 June 13 – Moons Across Jupiter,1378,1201,1082,1.1473771856786013,38.35607942080015,0.12489592006661115
www.jpl.nasa.gov,www.jpl.nasa.gov/news/the-history-of-johannes-kepler,The History of Johannes Kepler,1378,1402,1066,0.98288159771754635,218.76747911302596,0.44293865905848789
www.nasa.gov,www.nasa.gov/specials/60counting/universe.html,NASA: 60 Years and Counting - Mysteries of the Universe,1378,1265,1039,1.0893280632411066,150.57188496870455,0.35810276679841896
attic.gsfc.nasa.gov,attic.gsfc.nasa.gov/huygensgcms/Shistory.htm,Saturn: History of Discoveries,1377,1265,969,1.0885375494071146,267.80766232344723,0.28142292490118576
mars.nasa.gov,mars.nasa.gov/mars-exploration/missions/mrn-ody/,(not set),1377,581,562,2.3700516351118761,69.717479608491658,0.0051635111876075735
mars.nasa.gov,mars.nasa.gov/participate/send-your-name/find,Send Your Name to Mars,1377,1322,901,1.0416036308623298,51.96234702701225,0.74205748865355525
science.nasa.gov,science.nasa.gov/mission/pluto-exploration/,Pluto: Exploration - NASA Science,1377,1163,1098,1.184006878761823,93.801963448107273,0.0765262252794497
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/Numbers/Math/Mathematical_Thinking/how_long_is_a_light_year.htm,How Long is a Light-Year?,1377,1342,1186,1.026080476900149,87.583971075022518,0.49478390461997018
science.larc.nasa.gov,science.larc.nasa.gov/hsrl/,HSRL – NASA Langley Research Center Science Directorate,1376,73,55,18.835616438356166,103.87316709012777,0.45205479452054792
science.nasa.gov,science.nasa.gov/lunar-science/clps-deliveries/,Commercial Lunar Payload Services (CLPS) Deliveries - NASA Science,1376,1308,1020,1.0527522935779816,102.24456339151217,0.17584097859327216
apod.nasa.gov,apod.nasa.gov/apod/ap190211.html,APOD: 2019 February 11 - New Data: Ultima Thule Surprisingly Flat,1375,1273,1217,1.08012568735271,72.588124800065216,0.1249018067556952
environmental.larc.nasa.gov,environmental.larc.nasa.gov/ems/,"EMS | Environmental & Energy Program",1375,56,50,24.553571428571427,122.39566638118369,0.089285714285714288
apod.nasa.gov,apod.nasa.gov/apod/ap220601.html,APOD: 2022 June 1 - Tau Herculid Meteors over Kitt Peak Telescopes,1374,1334,1315,1.0299850074962518,6.012679229712842,0.82458770614692656
blogs.nasa.gov,blogs.nasa.gov/solarcycle25/2023/08/07/sun-releases-strong-solar-flare-7/,Sun Releases Strong Solar Flare – Solar Cycle 25,1374,1171,1117,1.1733561058923996,48.208176987483284,0.053800170794193
science.nasa.gov,science.nasa.gov/resource/our-solar-system/,Our Solar System - NASA Science,1374,1226,1123,1.1207177814029363,66.344026629805583,0.066068515497553021
science.nasa.gov,science.nasa.gov/image-detail/amf-pia07872/,(not set),1373,1178,1152,1.16553480475382,22.557196170065811,0.024617996604414261
science.nasa.gov,science.nasa.gov/image-detail/amf-pia11406/,(not set),1373,1170,1120,1.1735042735042736,36.317711794645447,0.02564102564102564
www.jpl.nasa.gov,www.jpl.nasa.gov/videos,Video Gallery,1373,1039,877,1.3214629451395572,103.12551964977087,0.099133782483156879
c3rs.arc.nasa.gov,c3rs.arc.nasa.gov/modal_templates/engineering-accept.html,(not set),1372,1031,796,1.3297769156159069,14.970494956728784,0.023278370514064017
sacd.larc.nasa.gov,sacd.larc.nasa.gov/smabteam/melvin-ferebee/,Melvin Ferebee – SACD,1372,30,26,45.766666666666666,351.2216757651932,0.36666666666666664
science.nasa.gov,science.nasa.gov/mission/webb/early-universe/,Early Universe - NASA Science,1372,1308,1039,1.048165137614679,151.36167210999852,0.2301223241590214
www.jpl.nasa.gov,www.jpl.nasa.gov/missions/mars-2020-perseverance-rover,Mars 2020 - NASA Jet Propulsion Laboratory,1372,1242,971,1.105475040257649,72.441421484718262,0.16183574879227053
artcontest.larc.nasa.gov,artcontest.larc.nasa.gov/prizes/,"Awards | NASA Langley Student Art Contest",1371,758,610,1.8087071240105541,88.936697225024972,0.11741424802110818
blogs.nasa.gov,blogs.nasa.gov/commercialcrew/,Commercial Crew Program,1371,1053,514,1.3019943019943019,131.98841555289738,0.10921177587844255
science.nasa.gov,science.nasa.gov/kids,Kids - NASA Science,1371,1307,1128,1.0489671002295333,71.257425871744246,0.091048201989288452
www.nasa.gov,www.nasa.gov/science-research/heliophysics/real-martians-how-to-protect-astronauts-from-space-radiation-on-mars/,Real Martians: How to Protect Astronauts from Space Radiation on Mars - NASA,1371,1398,1053,0.98068669527897,249.21323669948498,0.33834048640915593
earthobservatory.nasa.gov,earthobservatory.nasa.gov/map#2/0.0/0.0,EO Explorer,1370,1300,1183,1.0538461538461539,81.664598204675158,0.062307692307692307
jwst.nasa.gov,jwst.nasa.gov/content/webbLaunch/deploymentExplorer.html,Deployment Explorer Webb/NASA,1370,1385,307,0.98916967509025266,18.080804604656553,0.7963898916967509
mars.nasa.gov,mars.nasa.gov/mars2020/spacecraft/overview/,Mars 2020 Spacecraft - NASA Mars,1370,1175,972,1.1659574468085105,77.270877413923955,0.1174468085106383
spaceplace.nasa.gov,spaceplace.nasa.gov/voyager-to-planets/sp/,"Voyager 1 and 2: The Interstellar Mission | NASA Space Place – NASA Science for Kids",1370,1287,1116,1.0644910644910646,161.08590379071128,0.25641025641025639
sacd.larc.nasa.gov,sacd.larc.nasa.gov/vab/vab-stories/2/,VAB Stories – Page 2 – SACD,1369,24,20,57.041666666666664,72.593487339703188,0.16666666666666666
uqtools.larc.nasa.gov,uqtools.larc.nasa.gov/2013/06/07/are-the-x1-samples-independent/#respond,Are the x1 samples independent? « The Uncertainty Quantification Toolbox,1369,1367,1369,1.0014630577907828,0.0001958244797367215,0.99780541331382588
apod.nasa.gov,apod.nasa.gov/apod/ap221014.html,APOD: 2022 October 14 - The Falcon and the Hunter's Moon,1368,1338,1287,1.0231689088191331,13.229491616616047,0.60612855007473843
environmental.larc.nasa.gov,environmental.larc.nasa.gov/sustainability/,"Sustainability | Environmental & Energy Program",1367,51,50,26.803921568627452,188.24178305658572,0.0784313725490196
sewp.nasa.gov,sewp.nasa.gov/sewp5public/security/login.sa,NASA SEWP Tools - Login,1367,1129,484,1.2108060230292295,100.84546915197961,0.13463241806908768
www.nasa.gov,www.nasa.gov/missions/new-horizons/nasas-new-horizons-to-continue-exploring-outer-solar-system/,NASA New Horizons to Continue Exploring Outer Solar System,1367,1335,1167,1.0239700374531835,127.87620967235624,0.15205992509363295
nga.larc.nasa.gov,nga.larc.nasa.gov/results-copy/results-2/,2021 « NASA Golf Association,1366,1190,1186,1.1478991596638655,1.0331202649465254,0.0025210084033613447
science.nasa.gov,science.nasa.gov/mission/dawn/technology/ion-propulsion/,Ion Propulsion - NASA Science,1366,1320,1023,1.0348484848484849,167.06440071361092,0.375
spaceplace.nasa.gov,spaceplace.nasa.gov/experiment/en/,"The Space Place Experiment Center | NASA Space Place – NASA Science for Kids",1364,1024,942,1.3330078125,46.528064563172563,0.06640625
apod.nasa.gov,apod.nasa.gov/apod/ap210131.html,APOD: 2021 January 31 - Asteroids in the Distance,1363,1355,1355,1.0059040590405903,3.992014276173621,0.922509225092251
apod.nasa.gov,apod.nasa.gov/apod/ap230603.html,APOD: 2023 June 3 - Charon: Moon of Pluto,1363,1238,1166,1.1009693053311793,33.657192241542177,0.1147011308562197
webb.nasa.gov,webb.nasa.gov/content/observatory/instruments/nircam.html,Near Infrared Camera (NIRCam) Instrument Webb/NASA,1363,1274,1055,1.0698587127158556,150.1319699763263,0.27080062794348508
worldwind.arc.nasa.gov,worldwind.arc.nasa.gov/java/,WorldWind Java/NASA WorldWind,1363,959,863,1.4212721584984358,84.87899681633796,0.16684045881126172
www.nasa.gov,www.nasa.gov/solar-system/the-fact-and-fiction-of-martian-dust-storms/,The Fact and Fiction of Martian Dust Storms - NASA,1363,1436,1119,0.94916434540389971,186.26382378537735,0.43662952646239556
environmental.larc.nasa.gov,environmental.larc.nasa.gov/earth-days-nature-photo-contest-gallery-winner/,"Earth Day’s Nature Photo Contest Gallery & Winner! | Environmental & Energy Program",1362,24,22,56.75,314.58879101134079,0.16666666666666666
science.nasa.gov,science.nasa.gov/mission/hubble/multimedia/hubble-videos/,Hubble Videos - NASA Science,1362,1256,1007,1.0843949044585988,115.9953569440903,0.18630573248407642
climate.nasa.gov,climate.nasa.gov/news/2927/examining-the-viability-of-planting-trees-to-help-mitigate-climate-change/,Examining the Viability of Planting Trees to Help Mitigate Climate Change – Climate Change: Vital Signs of the Planet,1361,1486,993,0.9158815612382234,189.38359336558364,0.54239569313593539
earthobservatory.nasa.gov,earthobservatory.nasa.gov/blogs/earthmatters/2023/12/26/december-puzzler-8/,Earth Matters - December Puzzler,1361,1299,1041,1.048498845265589,95.3336134718622,0.34719014626635875
environmental.larc.nasa.gov,environmental.larc.nasa.gov/maintenance-activities-water-quality-at-larc/,"Maintenance Activities & Water Quality at LaRC | Environmental & Energy Program",1360,27,26,50.407407407407405,300.5384459628313,0.18518518518518517
earthobservatory.nasa.gov,earthobservatory.nasa.gov/images/150192/tracking-30-years-of-sea-level-rise,Tracking 30 Years of Sea Level Rise,1359,1361,1106,0.9985304922850845,166.14300414285623,0.37472446730345332
www.earthdata.nasa.gov,www.earthdata.nasa.gov/learn/pathfinders/air-quality-data-pathfinder,"Air Quality Data Pathfinder | Earthdata",1359,1085,924,1.2525345622119817,94.921045260600224,0.17603686635944701
science.nasa.gov,science.nasa.gov/missions/voyager-program/10-things-going-interstellar/,10 Things: Going Interstellar - NASA Science,1358,1347,1128,1.0081662954714179,214.4759688950368,0.38455827765404604
www.jpl.nasa.gov,www.jpl.nasa.gov/edu/learn/project/make-a-volcano/,"Student Project: Make a Volcano | NASA/JPL Edu",1358,1295,1129,1.0486486486486486,84.5438233455346,0.35212355212355212
www.jpl.nasa.gov,www.jpl.nasa.gov/events/tours/search-result/3/2,"JPL | Free Public Tours",1358,1090,827,1.2458715596330274,81.8258195241052,0.11651376146788991
climate.nasa.gov,climate.nasa.gov/images-of-change?id=876,Images of Change - Climate Change: Vital Signs of the Planet,1357,1014,960,1.3372781065088757,15.373658111449179,0.014792899408284023
science.nasa.gov,science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-messier-catalog/messier-51/,Messier 51 (The Whirlpool Galaxy) - NASA Science,1357,1241,984,1.0942788074133762,166.79891935093232,0.33199033037872683
software.nasa.gov,software.nasa.gov/software/GSC-17177-1,"General Mission Analysis Tool (GMAT) v.R2016a(GSC-17177-1) | NASA Software Catalog",1357,1402,1000,0.96861626248216837,156.79228476039123,0.39514978601997147
www1.grc.nasa.gov,www1.grc.nasa.gov/facilities/zero-g/,"Zero Gravity Research Facility | Glenn Research Center | NASA",1357,1395,1149,0.97204301075268817,108.40127818185611,0.43799283154121865
climate.nasa.gov,climate.nasa.gov/quizzes/water-cycle/,Precipitation and the Water Cycle – Climate Change: Vital Signs of the Planet,1356,938,827,1.4456289978678039,135.86451123070881,0.16844349680170576
earthobservatory.nasa.gov,earthobservatory.nasa.gov/topic/water,Water,1356,1187,1133,1.1423757371524852,44.918937751296667,0.10614995787700084
eol.jsc.nasa.gov,eol.jsc.nasa.gov/ESRS/,Earth Science & Remote Sensing Unit,1356,1128,1037,1.2021276595744681,61.872521436934086,0.092198581560283682
webb.nasa.gov,webb.nasa.gov/content/features/downloads.html,Downloads Webb Telescope/NASA,1356,1331,1287,1.0187828700225394,78.710414945787619,0.23966942148760331
gpm.nasa.gov,gpm.nasa.gov/resources/faq/what-difference-between-typhoon-cyclone-and-hurricane,"What is the difference between a typhoon, cyclone, and hurricane? | NASA Global Precipitation Measurement Mission",1355,1347,1191,1.005939123979213,122.56619545971151,0.39420935412026725
www.grc.nasa.gov,www.grc.nasa.gov/www/k-12/rocket/pythag.html,Pythagorean Theorem,1355,1266,1094,1.070300157977883,116.97158256105928,0.4881516587677725
apod.nasa.gov,apod.nasa.gov/apod/ap230626.html,APOD: 2023 June 26 – The Belt of Venus over Mount Everest,1354,1245,1143,1.0875502008032127,38.171006299245818,0.13253012048192772
speclib.jpl.nasa.gov,speclib.jpl.nasa.gov/library/ecoviewplot,Search Library — ECOSTRESS Speclib,1354,311,186,4.3536977491961411,473.15955474619642,0.086816720257234734
www.nasa.gov,www.nasa.gov/specials/apollo50th/back.html,NASA: Back to the Moon,1354,1268,1088,1.0678233438485805,145.86811728677941,0.31703470031545744
moon.nasa.gov,moon.nasa.gov/news/197/super-blue-moons-your-questions-answered/,Super Blue Moons: Your Questions Answered – Moon: NASA Science,1353,1316,1088,1.027355623100304,149.1773919956043,0.49924012158054709
earthobservatory.nasa.gov,earthobservatory.nasa.gov/features/GlobalWarming/page2.php,Global Warming,1352,1300,1090,1.04,143.87449435093359,0.45538461538461539
www.nasa.gov,www.nasa.gov/smallsat-institute/sst-soa/in-space_propulsion/,4.0 In-Space Propulsion - NASA,1352,1448,977,0.93370165745856348,174.92127009153378,0.38466850828729282
aeroelasticity.larc.nasa.gov,aeroelasticity.larc.nasa.gov/researchers/,Researchers « Aeroelasticity Branch,1351,778,777,1.736503856041131,9.326143473798302,0
larc-exchange.larc.nasa.gov,larc-exchange.larc.nasa.gov/clubs-athletics/bowling-league/,Bowling League « Langley Exchange,1351,19,17,71.10526315789474,832.69904390741544,0.10526315789473684
www.nasa.gov,www.nasa.gov/centers-and-facilities/marshall/the-marshall-star-for-december-20-2023/,"The Marshall Star for December 20, 2023 - NASA",1351,1375,1085,0.9825454545454545,191.58668520987695,0.2989090909090909
www1.grc.nasa.gov,www1.grc.nasa.gov/beginners-guide-to-aeronautics/four-forces-on-an-airplane/,"Four Forces on an Airplane | Glenn Research Center | NASA",1351,1315,1015,1.0273764258555134,226.5570747283806,0.27832699619771861
blogs.nasa.gov,blogs.nasa.gov/spacestation/2023/12/14/dragon-waits-for-departure-as-crew-studies-space-health/,Dragon Waits for Departure as Crew Studies Space Health – Space Station,1349,1301,1123,1.037663335895465,56.46293923074829,0.52190622598001535
map.gsfc.nasa.gov,map.gsfc.nasa.gov/universe/bb_tests_exp.html,WMAP- Big Bang Expansion: the Hubble Constant,1349,901,694,1.4983351831298557,337.93400866286828,0.1076581576026637
earthobservatory.nasa.gov,earthobservatory.nasa.gov/features/OceanCarbon,The Ocean’s Carbon Balance,1348,1389,1006,0.97048236141108712,189.36712241480319,0.490280777537797
nodis3.gsfc.nasa.gov,nodis3.gsfc.nasa.gov/directive_history.cfm,NODIS Library,1348,169,75,7.9763313609467454,127.33272353124957,0.48520710059171596
apod.nasa.gov,apod.nasa.gov/apod/ap230604.html,APOD: 2023 June 4 – Color the Universe,1347,1214,1112,1.1095551894563427,35.799633639778541,0.13261943986820429
apod.nasa.gov,apod.nasa.gov/apod/ap230714.html,APOD: 2023 July 14 - Comet C/2023 E1 ATLAS near Perihelion,1347,1252,1129,1.0758785942492013,78.676215820218388,0.14536741214057508
science.nasa.gov,science.nasa.gov/ems/07_infraredwaves,Infrared Waves - NASA Science,1347,1361,1027,0.98971344599559152,230.02472879649608,0.35709037472446731
science.nasa.gov,science.nasa.gov/mission/sdo,SDO - NASA Science,1347,1054,890,1.2779886148007591,51.0773686044053,0.051233396584440226
www.nasa.gov,www.nasa.gov/careers/veterans-and-military-spouses/,NASA Careers: Veterans and Military Spouses - NASA,1347,1234,1100,1.0915721231766613,113.34606022733456,0.26823338735818475
apod.nasa.gov,apod.nasa.gov/apod/ap221226.html,APOD: 2022 December 26 - NGC 6164: Dragon's Egg Nebula and Halo,1346,1278,1190,1.05320813771518,25.597793444742084,0.49921752738654146
sw-eng.larc.nasa.gov,sw-eng.larc.nasa.gov/training-materials/,Training Materials « LaRC Software Engineering (SWE) Process Improvement Initiative (SPII),1346,1203,1201,1.1188694929343308,1.052540713809669,0.0033250207813798837
mars.nasa.gov,mars.nasa.gov/participate/send-your-name/faq,FAQ: Send Your Name to Mars,1345,1147,1084,1.1717523975588491,75.866851547643222,0.070619006102877066
exoplanets.nasa.gov,exoplanets.nasa.gov/exoplanet-catalog/5120/wasp-12-b/,Exoplanet-catalog – Exoplanet Exploration: Planets Beyond our Solar System WASP-12 b,1344,1176,895,1.1428571428571428,93.5614801508016,0.069727891156462579
science.nasa.gov,science.nasa.gov/ems/05_radiowaves,Radio Waves - NASA Science,1344,1332,932,1.0090090090090089,251.19089738227999,0.32657657657657657
www.nasa.gov,www.nasa.gov/computing/,Computing - NASA,1344,1230,1112,1.0926829268292684,54.38069373442503,0.13739837398373983
www.nasa.gov,www.nasa.gov/learning-resources/for-kids-and-students/what-is-the-hubble-space-telescope-grades-k-4/,What Is the Hubble Space Telescope? (Grades K-4) - NASA,1344,1252,1028,1.0734824281150159,209.13527558876379,0.25239616613418531
www.nasa.gov,www.nasa.gov/learning-resources/for-kids-and-students/what-is-an-orbit-grades-5-8/,What Is an Orbit? (Grades 5-8) - NASA,1343,1313,1096,1.022848438690023,151.75540640420425,0.42955064737242954
science.nasa.gov,science.nasa.gov/science-missions/?internal-terms=4480,Science Missions - NASA Science,1342,507,489,2.6469428007889548,83.395547357120833,0.0039447731755424065
gmao.gsfc.nasa.gov,gmao.gsfc.nasa.gov/weather_prediction/,GMAO - Weather Analysis & Prediction,1340,985,778,1.3604060913705585,136.26212214635552,0.15939086294416244
larc-exchange.larc.nasa.gov,larc-exchange.larc.nasa.gov/child-development-center-2/,Child Development Center « Langley Exchange,1340,54,52,24.814814814814813,338.58930825807215,0.18518518518518517
www.earthdata.nasa.gov,www.earthdata.nasa.gov/learn/gis,"GIS at NASA: Expanding the Understanding of Earth Science | Earthdata",1340,1324,1004,1.012084592145015,125.04526728721642,0.22507552870090636
www.nasa.gov,www.nasa.gov/learning-resources/for-kids-and-students/what-is-aerodynamics-grades-k-4/,What Is Aerodynamics? (Grades K-4) - NASA,1340,1328,1039,1.0090361445783131,170.03992465155122,0.37876506024096385
apod.nasa.gov,apod.nasa.gov/apod/ap230703.html,APOD: 2023 July 3 – Venus in Ultraviolet from Akatsuki,1339,1248,1162,1.0729166666666667,39.456598602292239,0.11858974358974358
colloqsigma.larc.nasa.gov,colloqsigma.larc.nasa.gov/colloquium-lectures-2020s/,"Colloquium Lectures: 2020s | NASA Langley Colloquium & Sigma Series Lectures",1339,1339,1338,1,2.6397947494707656,0.0007468259895444362
kauai.ccmc.gsfc.nasa.gov,kauai.ccmc.gsfc.nasa.gov/DONKI/view/GST/27948/1,View Space Weather Activity,1339,1270,1210,1.0543307086614173,46.248957898043173,0.53858267716535435
www.nasa.gov,www.nasa.gov/general/nasa-telescope-data-becomes-music-you-can-play/,NASA Telescope Data Becomes Music You Can Play - NASA,1339,1278,945,1.0477308294209702,83.829871265518562,0.65884194053208134
www.nasa.gov,www.nasa.gov/image-detail/stsci-01hf7p3b6pw5ds5n9m9xd1ey27/,Seeing Sagittarius C in a New Light - NASA,1339,1280,1139,1.04609375,60.973769438071614,0.09453125
www.nasa.gov,www.nasa.gov/missions/apollo/apollo-13-the-successful-failure/,Apollo 13: The Successful Failure - NASA,1338,1316,959,1.0167173252279635,204.26615132220249,0.2621580547112462
stabserv.larc.nasa.gov,stabserv.larc.nasa.gov/cst/,Commercial Supersonic Technology « Structural Acoustics Branch Data Server,1337,17,16,78.705882352941174,612.5715604985844,0.058823529411764705
mars.nasa.gov,mars.nasa.gov/msl/mission/science/results/,"Results | Science – NASA Mars Exploration",1336,1258,1041,1.0620031796502385,218.54961510821065,0.26550079491255962
www.jpl.nasa.gov,www.jpl.nasa.gov/edu/teach/activity/make-a-moon-phases-calendar-and-calculator/,"Educator Guide: Make a Moon Phases Calendar and Calculator - New for 2024 | NASA/JPL Edu",1336,1330,1039,1.0045112781954888,98.144457621103683,0.3669172932330827
climate.nasa.gov,climate.nasa.gov/images-of-change/?id=872,Images of Change - Climate Change: Vital Signs of the Planet,1335,1199,1179,1.1134278565471225,30.7306285805981,0.017514595496246871
science.nasa.gov,science.nasa.gov/ems/03_behaviors,Wave Behaviors - NASA Science,1335,1394,998,0.95767575322812049,351.44545935788108,0.40172166427546629
www.nasa.gov,www.nasa.gov/vpv404/subject/3127/climate/,Page Not Found - NASA,1335,1287,1249,1.0372960372960374,294.3467996496878,0.02641802641802642
apod.nasa.gov,apod.nasa.gov/apod/ap230629.html,APOD: 2023 June 29 – A Message from the Gravitational Universe,1334,1206,1112,1.1061359867330016,44.222320748603252,0.11525704809286899
epic.gsfc.nasa.gov,epic.gsfc.nasa.gov/enhanced,EPIC Enhanced Imagery,1334,620,544,2.1516129032258067,109.15627835194132,0.11451612903225807
science.nasa.gov,science.nasa.gov/mission/psyche,Psyche - NASA Science,1334,1297,1058,1.0285273708558211,75.809514115024186,0.074016962220508867
climate.nasa.gov,climate.nasa.gov/explore/ask-nasa-climate/2953/there-is-no-impending-mini-ice-age/,There Is No Impending 'Mini Ice Age' – Climate Change: Vital Signs of the Planet,1332,1354,1148,0.983751846381093,148.30258353328051,0.40546528803545051
environmental.larc.nasa.gov,environmental.larc.nasa.gov/larcs-earth-day-and-arbor-day-2020-events/,"LaRC’s Earth Day and Arbor Day 2020 Events! | Environmental & Energy Program",1332,20,19,66.6,414.30782371303337,0.25
tetruss.larc.nasa.gov,tetruss.larc.nasa.gov/flow-solution-usm3d-me-users-manual/boundary-conditions-usm3d-me/usm3d-me-example-patchdata/,"Example Patchdata File | TetrUSS: NASA Tetrahedral Unstructured Software System",1332,44,40,30.272727272727273,249.04865197157488,0.11363636363636363
spotthestation.nasa.gov,spotthestation.nasa.gov/sightings/view.cfm,"Los Angeles, California, United States | Sighting Opportunity | Spot The Station | NASA",1331,1166,694,1.1415094339622642,146.58179794827461,0.51886792452830188
prod.nais.nasa.gov,prod.nais.nasa.gov/cgibin/npdv/contract.cgi,NASA Procurement Data View - Contract Number Query,1330,173,69,7.6878612716763008,408.15824147704382,0.19075144508670519
www.nasa.gov,www.nasa.gov/news-release/nasa-welcomes-india-as-27th-artemis-accords-signatory/,NASA Welcomes India as 27th Artemis Accords Signatory - NASA,1330,1340,1304,0.9925373134328358,37.41965181350195,0.70298507462686566
artcontest.larc.nasa.gov,artcontest.larc.nasa.gov/faq/,"FAQs | NASA Langley Student Art Contest",1329,561,421,2.3707664884135471,393.16162750606776,0.13903743315508021
climate.nasa.gov,climate.nasa.gov/resources/graphics-and-multimedia/?search=,"Graphics and Multimedia | Multimedia – Climate Change: Vital Signs of the Planet",1329,793,592,1.6771752837326608,165.01155490348114,0.14754098360655737
earthobservatory.nasa.gov,earthobservatory.nasa.gov/features/Milankovitch/milankovitch_2.php,Milutin Milankovitch,1329,1270,1011,1.0472440944881889,190.59266759060387,0.34330708661417325
environmental.larc.nasa.gov,environmental.larc.nasa.gov/natural-resources-management/benefits-of-indoor-plants/,"Benefits of Indoor Plants | Environmental & Energy Program",1327,28,27,47.392857142857146,255.01726041164491,0.14285714285714285
mars.nasa.gov,mars.nasa.gov/mars-exploration/missions/mars-science-laboratory/,"Mars Science Laboratory | Missions – NASA Mars Exploration",1327,1166,913,1.1380789022298456,167.10800979624761,0.13036020583190394
nisar.jpl.nasa.gov,nisar.jpl.nasa.gov/mission/quick-facts/,"Quick Facts | Mission – NASA-ISRO SAR Mission (NISAR)",1326,1240,965,1.0701612903225806,126.18943319926704,0.27258064516129032
www.jpl.nasa.gov,www.jpl.nasa.gov/edu/teach/activity/how-far-away-is-space/,"Educator Guide: How Far Away Is Space? | NASA/JPL Edu",1326,1283,1114,1.0335151987529227,98.933039867278467,0.48012470771628996
ddtrb.larc.nasa.gov,ddtrb.larc.nasa.gov/form-page/,"form page | Durability, Damage Tolerance, and Reliability Branch",1325,148,145,8.95945945945946,43.698262925509354,0.0067567567567567571
grace.jpl.nasa.gov,grace.jpl.nasa.gov/data/get-data/,"Get Data | Data – GRACE Tellus",1325,1006,742,1.3180914512922466,130.12710401376796,0.17992047713717693
environmental.larc.nasa.gov,environmental.larc.nasa.gov/earth-day-and-arbor-day-2017-events-at-larc/,"All Earth Day and Arbor Day 2017 Events at LaRC | Environmental & Energy Program",1324,19,17,69.6842105263158,476.59432317127539,0.21052631578947367
apod.nasa.gov,apod.nasa.gov/apod/ap230611.html,APOD: 2023 June 11 – The Sun and Its Missing Colors,1322,1217,1141,1.086277732128184,70.027986193050708,0.0895645028759244
eve.larc.nasa.gov,eve.larc.nasa.gov/,Exploration Visualization Environment,1322,1287,1288,1.0279720279720279,6.17931200498825,0.88578088578088576
science.larc.nasa.gov,science.larc.nasa.gov/gewex-srb/gallery/,GEWEX-SRB: Gallery – NASA Langley Research Center Science Directorate,1322,15,11,88.13333333333334,222.97303906278361,0.46666666666666667
science.nasa.gov,science.nasa.gov/mission/hubble/science/science-behind-the-discoveries/wavelengths/,Wavelengths - NASA Science,1322,1265,955,1.0450592885375494,233.92881126572229,0.34466403162055337
europa.nasa.gov,europa.nasa.gov/message-in-a-bottle-webby/,NASA: Message in a Bottle – NASA's Europa Clipper,1321,1141,906,1.1586327782646801,133.56320545756773,0.27870289219982469
exoplanets.nasa.gov,exoplanets.nasa.gov/exoplanet-catalog/1814/kepler-16b/,Kepler-16b – Exoplanet Exploration: Planets Beyond our Solar System Kepler-16b,1320,1172,859,1.1262798634812288,116.2805172376126,0.069965870307167236
mars.nasa.gov,mars.nasa.gov/odyssey/,Mars Odyssey Orbiter - NASA Mars,1320,1214,981,1.0873146622734762,279.88430043560618,0.1630971993410214
worldwind.arc.nasa.gov,worldwind.arc.nasa.gov/showcase/,WorldWind Showcase Projects,1320,995,929,1.3266331658291457,90.583302116794044,0.046231155778894473
www.nasa.gov,www.nasa.gov/ames/jobs-internships-at-nasa-ames/,Careers & Internships at NASA - NASA,1320,1196,1049,1.1036789297658862,73.787029932383817,0.15886287625418061
www.nasa.gov,www.nasa.gov/humans-in-space/astronauts/frank-rubio/,NASA Astronaut: Frank Rubio - NASA,1320,1207,1069,1.0936205468102733,89.588745509108151,0.34879867439933721
www.nasa.gov,www.nasa.gov/podcasts/houston-we-have-a-podcast/valkyrie/,Valkyrie - NASA,1320,1260,1028,1.0476190476190477,135.611531665034,0.30873015873015874
science.nasa.gov,science.nasa.gov/earth/data/,Earth Science Data - NASA Science,1319,1223,1124,1.0784955028618153,45.390680303821405,0.098937040065412915
science.nasa.gov,science.nasa.gov/mission/hubble/multimedia/name-that-nebula/,Name That Nebula - NASA Science,1319,1084,918,1.216789667896679,128.83852642212909,0.14391143911439114
www.nasa.gov,www.nasa.gov/vpv404/topics/technology/manufacturing-materials-3d/index.html,Page Not Found - NASA,1319,1276,1237,1.0336990595611286,155.09951454602711,0.048589341692789965
eyes.nasa.gov,eyes.nasa.gov/apps/orrery/#/sc_hubble_space_telescope,NASA/JPL Eyes,1318,1151,921,1.1442224152910512,73.846349425635154,0.16333622936576889
larc-exchange.larc.nasa.gov,larc-exchange.larc.nasa.gov/clubs-athletics/langley-alumni-association/,Langley Alumni Association « Langley Exchange,1318,22,20,59.863636363636367,753.20989029601731,0.13636363636363635
