date,os,visits
2023-10-14,OpenBSD,20
2023-10-14,FreeBSD,16
2023-10-14,NetBSD,8
2023-10-14,Fuchsia,7
2023-10-14,UNIX,4
2023-10-14,SymbianOS,3
2023-10-14,Windows Phone,3
2023-10-14,Nokia,1
2023-10-14,Playstation Vita,1
2023-10-14,Samsung,1
2023-10-14,Sony,1
2023-10-13,iOS,6765428
2023-10-13,Android,2405781
2023-10-13,Windows,1630387
2023-10-13,Macintosh,668680
2023-10-13,Linux,46832
2023-10-13,Chrome OS,46381
2023-10-13,(not set),272
2023-10-13,OS/2,52
2023-10-13,BlackBerry,46
2023-10-13,Firefox OS,45
2023-10-13,Playstation 4,35
2023-10-13,Tizen,25
2023-10-13,FreeBSD,13
2023-10-13,Fuchsia,12
2023-10-13,OpenBSD,11
2023-10-13,NetBSD,10
2023-10-13,Windows Phone,4
2023-10-13,Nokia,2
2023-10-13,UNIX,2
2023-10-13,MOT,1
2023-10-13,Samsung,1
2023-10-13,Sony,1
2023-10-13,SymbianOS,1
2023-10-12,iOS,6779295
2023-10-12,Android,2430286
2023-10-12,Windows,1842582
2023-10-12,Macintosh,714554
2023-10-12,Chrome OS,48591
2023-10-12,Linux,47293
2023-10-12,(not set),227
2023-10-12,OS/2,57
2023-10-12,BlackBerry,54
2023-10-12,Firefox OS,44
2023-10-12,Playstation 4,43
2023-10-12,Tizen,33
2023-10-12,FreeBSD,18
2023-10-12,OpenBSD,12
2023-10-12,SymbianOS,10
2023-10-12,NetBSD,9
2023-10-12,Windows Phone,9
2023-10-12,Fuchsia,6
2023-10-12,UNIX,3
2023-10-12,Nokia,1
2023-10-12,Unknown,1
2023-10-12,Xbox,1
2023-10-11,iOS,6622743
2023-10-11,Android,2387405
2023-10-11,Windows,1794696
2023-10-11,Macintosh,715187
2023-10-11,Chrome OS,48950
2023-10-11,Linux,45265
2023-10-11,(not set),814
2023-10-11,OS/2,59
2023-10-11,Firefox OS,58
2023-10-11,BlackBerry,47
2023-10-11,Playstation 4,43
2023-10-11,Tizen,42
2023-10-11,OpenBSD,15
2023-10-11,NetBSD,14
2023-10-11,FreeBSD,13
2023-10-11,Fuchsia,10
2023-10-11,SymbianOS,4
2023-10-11,UNIX,3
2023-10-11,Windows Phone,3
2023-10-11,Mac OS,2
2023-10-11,SunOS,2
2023-10-11,macOS X,2
2023-10-11,PalmOS,1
2023-10-11,Xbox,1
2023-10-10,iOS,7501385
2023-10-10,Android,2704543
2023-10-10,Windows,1943766
2023-10-10,Macintosh,767000
2023-10-10,Chrome OS,51570
2023-10-10,Linux,50293
2023-10-10,(not set),341
2023-10-10,Playstation 4,77
2023-10-10,BlackBerry,48
2023-10-10,Tizen,42
2023-10-10,OS/2,40
2023-10-10,Firefox OS,32
2023-10-10,FreeBSD,24
2023-10-10,OpenBSD,13
2023-10-10,Fuchsia,11
2023-10-10,UNIX,10
2023-10-10,Windows Phone,6
2023-10-10,SymbianOS,5
2023-10-10,NetBSD,4
2023-10-10,Mac OS,1
2023-10-09,iOS,5471519
2023-10-09,Android,1897339
2023-10-09,Windows,1504082
2023-10-09,Macintosh,596379
2023-10-09,Chrome OS,41360
2023-10-09,Linux,38708
2023-10-09,(not set),197
2023-10-09,Fuchsia,108
2023-10-09,Tizen,53
2023-10-09,Firefox OS,40
2023-10-09,OS/2,36
2023-10-09,Playstation 4,35
2023-10-09,BlackBerry,22
2023-10-09,FreeBSD,18
2023-10-09,OpenBSD,13
2023-10-09,NetBSD,11
2023-10-09,Windows Phone,8
2023-10-09,SymbianOS,7
2023-10-09,UNIX,3
2023-10-09,SunOS,2
2023-10-09,Mac OS,1
2023-10-09,Solaris,1
2023-10-08,iOS,3391771
2023-10-08,Android,1127230
2023-10-08,Windows,549485
2023-10-08,Macintosh,319080
2023-10-08,Linux,25771
2023-10-08,Chrome OS,22567
2023-10-08,(not set),162
2023-10-08,Tizen,39
2023-10-08,Playstation 4,31
2023-10-08,Fuchsia,25
2023-10-08,BlackBerry,24
2023-10-08,OS/2,20
2023-10-08,Firefox OS,13
2023-10-08,FreeBSD,8
2023-10-08,OpenBSD,8
2023-10-08,NetBSD,3
2023-10-08,SymbianOS,2
2023-10-08,UNIX,2
2023-10-08,Windows Phone,2
2023-10-08,Sony,1
2023-10-07,iOS,4955377
2023-10-07,Android,1802867
2023-10-07,Windows,752354
2023-10-07,Macintosh,424455
2023-10-07,Linux,34263
2023-10-07,Chrome OS,31762
2023-10-07,(not set),209
2023-10-07,Tizen,51
2023-10-07,BlackBerry,41
2023-10-07,Playstation 4,41
2023-10-07,OS/2,40
2023-10-07,Firefox OS,36
2023-10-07,Fuchsia,26
2023-10-07,FreeBSD,23
2023-10-07,OpenBSD,11
2023-10-07,SymbianOS,6
2023-10-07,UNIX,5
2023-10-07,Windows Phone,5
2023-10-07,NetBSD,4
2023-10-07,Mac OS,1
2023-10-07,macOS X,1
